Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X2(44)
1.1508569110832055e-07,0.0505958752244895,6.259189022365414e-07,1.2019514795958809e-06,1.2272603243310734e-06,9.519337596894157e-43,3.0011068183463157e-06,0.938,1.4565648542845933e-20,0.005865099697577705,5.069841756779146e-09,1.497329736457812e-09,3.7148055909566163e-06,0.0,0.0,0.024681307244640908,0.007067438795736659,0.04999879395329487,4.978326013541084e-20,1.8795858275126946e-32,0.0019944522541854486,2.3910290416600016e-38,6.324898022422356e-22
1.155823097591669e-07,0.0505958752244895,6.262090724658442e-07,1.2085652608735353e-06,1.2263987779294496e-06,9.787552478859945e-43,3.0113298523570415e-06,0.938,1.482614869858803e-20,0.005882390601550422,5.120249004732538e-09,1.4908908282486076e-09,3.7121816753423003e-06,0.0,0.0,0.02466400265517635,0.007058792483879899,0.04999879654102099,5.1026619390418063e-20,1.922256594852854e-32,0.001994447923742308,2.469895667004487e-38,6.489753827044344e-22
1.1607892841001325e-07,0.0505958752244895,6.2649246998927e-07,1.215177196279544e-06,1.2255394929417036e-06,1.0061985137141832e-42,3.0215266833034886e-06,0.938,1.509000568768553e-20,0.005899636169193712,5.1708972642901555e-09,1.4845118185240998e-09,3.709564657461799e-06,0.0,0.0,0.024646743427402806,0.0070501688360574645,0.04999879913468657,5.2294749782645645e-20,1.965688624683272e-32,0.001994443594778999,2.5509653896742263e-38,6.658015931771685e-22
1.165755470608596e-07,0.0505958752244895,6.26769177486853e-07,1.2217872229222631e-06,1.2246824596520774e-06,1.0342645161242554e-42,3.031697351572244e-06,0.938,1.535724503911201e-20,0.00591683659510969,5.221786163191787e-09,1.478191905490151e-09,3.706954507602333e-06,0.0,0.0,0.02462952936669858,0.007041567754989652,0.04999880173425942,5.358801548134431e-20,2.0098917009791188e-32,0.001994439267305819,2.6342884216058556e-38,6.829735321742976e-22
1.1707216571170595e-07,0.0505958752244895,6.27039276733803e-07,1.2283952788922332e-06,1.223827668403039e-06,1.0629709860086999e-42,3.041841898027231e-06,0.938,1.56278923198052e-20,0.005933992072735084,5.27291532785792e-09,1.4719303012975258e-09,3.704351196229733e-06,0.0,0.0,0.024612360279606574,0.007032989143979298,0.049998804339707575,5.490678398184376e-20,2.054875681895626e-32,0.00199443494133281,2.7199158508582335e-38,7.004963423523372e-22
1.175687843625523e-07,0.0505958752244895,6.273028486097154e-07,1.2350013032497043e-06,1.2229751095948323e-06,1.092338125916465e-42,3.051960363999109e-06,0.938,1.5901973134100833e-20,0.005951102794350197,5.324284383430551e-09,1.4657262317419535e-09,3.7017546939870663e-06,0.0,0.0,0.024595235973825326,0.007024432906907312,0.049998806950999314,5.625142611433644e-20,2.10065049987755e-32,0.0019944306168697638,2.8078996534476193e-38,7.183752105304964e-22
1.1806540301339866e-07,0.0505958752244895,6.275599731076932e-07,1.2416052360123189e-06,1.2221247736850338e-06,1.1223592999657478e-42,3.06205279127482e-06,0.938,1.6179513123171228e-20,0.005968168951087771,5.375892953813308e-09,1.4595789359736292e-09,3.699164971693267e-06,0.0,0.0,0.024578156258200135,0.007015898948228234,0.049998809568103104,5.762231605255937e-20,2.1472261617668925e-32,0.0019944262939262268,2.898292706732162e-38,7.366153677083408e-22
1.1856202166424501e-07,0.0505958752244895,6.278107293433865e-07,1.248207018142935e-06,1.2212766511881156e-06,1.1530492149021931e-42,3.0721192220873107e-06,0.938,1.6460537964468143e-20,0.0059851907329417685,5.427740661710959e-09,1.4534876662166023e-09,3.696582000341791e-06,0.0,0.0,0.02456112094271437,0.007007387172965851,0.04999881219098763,5.90198313223831e-20,2.194612748909051e-32,0.001994421972511504,2.991148795112654e-38,7.552220890813104e-22
1.1905864031509136e-07,0.0505958752244895,6.280551955639434e-07,1.2548065915375988e-06,1.2204307326750087e-06,1.184444001921017e-42,3.0821596991053878e-06,0.938,1.67450733711702e-20,0.006002168328776081,5.479827128668258e-09,1.4474516874912022e-09,3.694005751099276e-06,0.0,0.0,0.0245441298384807,0.006998897486708842,0.04999881481962183,6.044435281030356e-20,2.242820417257319e-32,0.0019944176526346647,3.0865226206020724e-38,7.742006940539935e-22
1.195552589659377e-07,0.0505958752244895,6.282934491568816e-07,1.2614038990136582e-06,1.2195870087726724e-06,1.2165281653416363e-42,3.0921742654237337e-06,0.938,1.703314509163461e-20,0.006019101926333148,5.532151975108182e-09,1.4414702773439936e-09,3.691436195304208e-06,0.0,0.0,0.024527182757732503,0.006990429795606469,0.049998817453974824,6.189626477184082e-20,2.2918593974758167e-32,0.0019944133343045446,3.1844698207671426e-38,7.935565462512782e-22
1.2005187761678406e-07,0.0505958752244895,6.285255666588764e-07,1.2679988842980202e-06,1.2187454701636663e-06,1.249301571692033e-42,3.102162964553072e-06,0.938,1.732477890885336e-20,0.0060359917122424995,5.584714820369558e-09,1.4355427255879836e-09,3.6888733044656175e-06,0.0,0.0,0.024510279513815392,0.0069819840063643146,0.049998820094015954,6.337595483984311e-20,2.341739995040823e-32,0.001994409017529751,3.285046972718977e-38,8.132950535273373e-22
1.205484962676304e-07,0.0505958752244895,6.287516237644663e-07,1.274591492015546e-06,1.2179061075857288e-06,1.2828287345752134e-42,3.1121258404104734e-06,0.938,1.7620000639913662e-20,0.006052837872029208,5.6375152827440636e-09,1.4296683340459469e-09,3.6863170502617666e-06,0.0,0.0,0.024493419921178712,0.006973560026240039,0.04999882273971476,6.48838140326981e-20,2.392472590340543e-32,0.0019944047023186698,3.3883115989297835e-38,8.334216679725116e-22
1.2104511491847676e-07,0.0505958752244895,6.289716953346754e-07,1.2811816676775844e-06,1.2170689118313569e-06,1.3170920530914266e-42,3.1220629373098157e-06,0.938,1.7918836135462875e-20,0.006069640590122293,5.690552979512648e-09,1.4238464162995066e-09,3.683767404538871e-06,0.0,0.0,0.024476603795367195,0.006965157763039205,0.049998825391041,6.642023676245055e-20,2.4440676387733084e-32,0.001994400388679463,3.4943221927086283e-38,8.539418859180836e-22
1.215417335693231e-07,0.0505958752244895,6.291858554055596e-07,1.2877693576706471e-06,1.2162338737473933e-06,1.352051779633338e-42,3.1319742999523758e-06,0.938,1.8221311279177634e-20,0.006086400049863009,5.743827526981355e-09,1.4180762974477993e-09,3.681224339309817e-06,0.0,0.0,0.02445983095301265,0.006956777125111113,0.04999882804796468,6.798562084282802e-20,2.4965356708442334e-32,0.0019943960766200803,3.6031382230605254e-38,8.748612479389832e-22
1.2203835222016946e-07,0.0505958752244895,6.293941771966678e-07,1.294354509245213e-06,1.2154009842346108e-06,1.387813431989383e-42,3.1418599734175766e-06,0.938,1.8527451987237387e-20,0.0061031164335130774,5.797338540516564e-09,1.4123573138698889e-09,3.67868782675289e-06,0.0,0.0,0.02444310121182579,0.006948418021344695,0.04999883071045595,6.958036749717449e-20,2.549887292260334e-32,0.0019943917661482584,3.7148201288581443e-38,8.961853388544428e-22
1.2253497087101581e-07,0.0505958752244895,6.295967331194282e-07,1.3009370705046704e-06,1.2145702342473074e-06,1.4243832757092654e-42,3.151720003153859e-06,0.938,1.8837284207802157e-20,0.006119789922262848,5.851085634579658e-09,1.4066888129919467e-09,3.67615783921053e-06,0.0,0.0,0.024426414390588038,0.006940080361164438,0.04999883337848518,7.120488136629321e-20,2.604133184024121e-32,0.0019943874572715243,3.829429354260917e-38,9.179197877266277e-22
1.2303158952186216e-07,0.0505958752244895,6.297935947854515e-07,1.30751699039439e-06,1.213741614792902e-06,1.4616389669665694e-42,3.161554434969704e-06,0.938,1.915083392049456e-20,0.006136420696239367,5.9050684227611344e-09,1.401070153062555e-09,3.6736343491880848e-06,0.0,0.0,0.024409770309143496,0.006931764054526344,0.049998836052022946,7.285957051619831e-20,2.659284102525695e-32,0.001994383149997203,3.9470283626707237e-38,9.40070267857266e-22
1.2352820817270852e-07,0.0505958752244895,6.299848330147602e-07,1.3140942186909295e-06,1.2129151169315356e-06,1.4997271098782528e-42,3.171363315024784e-06,0.938,1.94681271358861e-20,0.0061530089345143875,5.959286517814145e-09,1.3955007029323427e-09,3.671117329352576e-06,0.0,0.0,0.02439316878839095,0.006923469011913935,0.049998838731040066,7.454484644577679e-20,2.71535087963333e-32,0.001994378844332418,4.067680608053482e-38,9.626424967822995e-22
1.2402482682355487e-07,0.0505958752244895,6.301705178439387e-07,1.3206687059913665e-06,1.2120907317756725e-06,1.5387429335854777e-42,3.18114668982125e-06,0.938,1.9789189894987665e-20,0.006169554815112299,6.013739531687504e-09,1.3899798418381154e-09,3.668606752531486e-06,0.0,0.0,0.024376609650275934,0.0069151951443342735,0.04999884141550749,7.626112409436082e-20,2.772344422782579e-32,0.0019943745402840963,4.1914505781030964e-38,9.856422362645776e-22
1.2452144547440122e-07,0.0505958752244895,6.303507185342063e-07,1.3272404037027594e-06,1.2112684504897092e-06,1.5784216670420663e-42,3.1909046061951477e-06,0.938,2.0114048268744232e-20,0.006186058515017978,6.068427075558136e-09,1.3845069591934905e-09,3.666102591711543e-06,0.0,0.0,0.024360092717782927,0.006906942363314063,0.049998844105396414,7.800882184921103e-20,2.830275715063905e-32,0.0019943702378589696,4.318403836284825e-38,1.0090752922846227e-21
1.2501806412524757e-07,0.0505958752244895,6.30525503579414e-07,1.333809264031736e-06,1.2104482642895835e-06,1.6189072654964586e-42,3.2006371113079727e-06,0.938,2.0442728357533723e-20,0.006202520210184589,6.123348759863015e-09,1.3790814543840934e-09,3.6636048200375258e-06,0.0,0.0,0.024343617814927523,0.006898710580895724,0.04999884680067818,7.978836155291135e-20,2.88915581530885e-32,0.001994365937063585,4.44860695620212e-38,1.0329475150294813e-21
1.2551468277609392e-07,0.0505958752244895,6.306949407139677e-07,1.3403752399742045e-06,1.2096301644423913e-06,1.660514765260326e-42,3.2103442526383473e-06,0.938,2.0775256290670065e-20,0.00621894007554128,6.178504194330554e-09,1.3737027365672711e-09,3.6611134108110837e-06,0.0,0.0,0.024327184766748777,0.00689049970963356,0.04999884950132438,8.160016851067625e-20,2.9489958581747536e-32,0.0019943616379043,4.582127556657994e-38,1.0572647988796983e-21
1.2601130142694027e-07,0.0505958752244895,6.30859096920675e-07,1.3469382853051902e-06,1.208814142266002e-06,1.7027832101878455e-42,3.220026077973824e-06,0.938,2.1111658225910302e-20,0.0062353182850008425,6.2338929880114915e-09,1.3683702244770144e-09,3.6586283374895518e-06,0.0,0.0,0.024310793399301558,0.006882309662589928,0.04999885220730677,8.344467149757046e-20,3.0098070542280363e-32,0.00199435734038729,4.719034407700984e-38,1.082033082394421e-21
1.2650792007778662e-07,0.0505958752244895,6.310180384385177e-07,1.3534983545687936e-06,1.208000189128683e-06,1.7457049423437783e-42,3.2296826354028234e-06,0.938,2.145196034896593e-20,0.006251655011467277,6.289514749309266e-09,1.3630833462333945e-09,3.656149573684789e-06,0.0,0.0,0.024294443539648974,0.006874140353331454,0.049998854918597305,8.53223027656422e-20,3.0716006900260625e-32,0.0019943530445185524,4.859397319092557e-38,1.1072583482946711e-21
1.2700453872863297e-07,0.0505958752244895,6.31171830770352e-07,1.3600554030682681e-06,1.2071882964487207e-06,1.790033007674639e-42,3.2393139733066816e-06,0.938,2.1796188873018213e-20,0.006267950426843301,6.345369086009879e-09,1.3578415391563994e-09,3.653677093162028e-06,0.0,0.0,0.024278135015854886,0.0068659916959252845,0.0499988576351681,8.723349805097017e-20,3.134388128197577e-32,0.001994348750303907,5.003287121030241e-38,1.132946623444795e-21
1.2750115737947932e-07,0.0505958752244895,6.313205386905344e-07,1.366609386856218e-06,1.2063784556940513e-06,1.8351358373502975e-42,3.248920140351836e-06,0.938,2.2144370038237623e-20,0.006284204702037788,6.401455605311278e-09,1.3526442495842163e-09,3.6512108698387263e-06,0.0,0.0,0.024261867656976494,0.00685786360493536,0.049998860356991505,8.917869658062512e-20,3.19818080752176e-32,0.001994344457749003,5.150775890174249e-38,1.1591039788321308e-21
1.2799777603032567e-07,0.0505958752244895,6.314642262524761e-07,1.3731602627249146e-06,1.205570658381891e-06,1.8804999890329713e-42,3.258501185482122e-06,0.938,2.2496530111307323e-20,0.006300418006973142,6.457773913852233e-09,1.3474909326957711e-09,3.648750877783437e-06,0.0,0.0,0.024245641293056956,0.0068497559954187395,0.04999886308404003,9.115834107954636e-20,3.262990243005868e-32,0.001994340166859319,5.301936810917612e-38,1.1857365295448928e-21
1.2849439468117202e-07,0.0505958752244895,6.316029567961258e-07,1.379707988196728e-06,1.2047648960783726e-06,1.9276027902996285e-42,3.2680571579111877e-06,0.938,2.2852695384950637e-20,0.0063165905105925894,6.514323617740742e-09,1.3423810523373998e-09,3.646297091214683e-06,0.0,0.0,0.02422945575511811,0.006841668782921942,0.049998865816286354,9.317287777733389e-20,3.32882802596152e-32,0.0019943358776401683,5.456843999756048e-38,1.2128504347483226e-21
1.2899101333201837e-07,0.0505958752244895,6.317367929553804e-07,1.3862525215146723e-06,1.2039611603981813e-06,1.975916197828344e-42,3.2775881071150317e-06,0.938,2.3212892177462564e-20,0.006332722380867427,6.571104322581968e-09,1.3373140808535422e-09,3.643849484499847e-06,0.0,0.0,0.024213310875153254,0.006833601883477341,0.04999886855370338,9.522275641495692e-20,3.395705824079605e-32,0.0019943315900967018,5.615572916556881e-38,1.2404518976591078e-21
1.2948763198286472e-07,0.0505958752244895,6.318657966654264e-07,1.3927938216330711e-06,1.2031594430041997e-06,2.0237355420431446e-42,3.287094082824654e-06,0.938,2.3577146832245214e-20,0.0063488137848041895,6.628115633505683e-09,1.3322894989213641e-09,3.6414080321540654e-06,0.0,0.0,0.024197206486119966,0.006825555213599563,0.04999887129626415,9.73084302513787e-20,3.463635381503835e-32,0.0019943273042339073,5.778200293359345e-38,1.2685471655181038e-21
1.2998425063371108e-07,0.0505958752244895,6.319900291700108e-07,1.3993318482083271e-06,1.2023597356071478e-06,2.0734759487825986e-42,3.2965751350188245e-06,0.938,2.3945485717347252e-20,0.00636486488845176,6.685357155193285e-09,1.3273067953891915e-09,3.6389727088391394e-06,0.0,0.0,0.02418114242193302,0.006817528690281949,0.04999887404394191,9.943035607009924e-20,3.5326285189029593e-32,0.0019943230200566214,5.944803616539195e-38,1.297142529561376e-21
1.3048086928455743e-07,0.0505958752244895,6.321095510286419e-07,1.4058665615898088e-06,1.201562029965236e-06,2.1255559091465935e-42,3.3060313139169565e-06,0.938,2.4317935225007218e-20,0.006380875856908408,6.742828491904337e-09,1.3223654671186637e-09,3.6365434893624483e-06,0.0,0.0,0.024165118517457333,0.006809522230993021,0.04999887679671008,1.0158899418561558e-19,3.602697133541647e-32,0.0019943187375695203,6.115461750284381e-38,1.3262443249895877e-21
1.3097748793540378e-07,0.0505958752244895,6.322244221237229e-07,1.4123979228108448e-06,1.2007663178838125e-06,2.1759823286362173e-42,3.3154626699721006e-06,0.938,2.4694521771200807e-20,0.006396846854328786,6.800529247502662e-09,1.3174650188304964e-09,3.6341203486758834e-06,0.0,0.0,0.02414913460850105,0.006801535753673009,0.04999887955454226,1.0378480844980058e-19,3.673853199350045e-32,0.0019943144567771357,6.290255189867866e-38,1.355858930935755e-21
1.3147410658625013e-07,0.0505958752244895,6.323347016676166e-07,1.4189258935798274e-06,1.1999725912150195e-06,2.227837264632991e-42,3.324869253864044e-06,0.938,2.507527179519198e-20,0.0064127780439308234,6.858459025482004e-09,1.3126049629537685e-09,3.6317032618747764e-06,0.0,0.0,0.02413319053180856,0.006793569176730373,0.04999888231741221,1.0601826625820091e-19,3.74610876699203e-32,0.0019943101776838464,6.469264924942812e-38,1.3859927704313879e-21
1.3197072523709648e-07,0.0505958752244895,6.324404482096417e-07,1.4254504362714225e-06,1.1991808418574478e-06,2.2843973444523807e-42,3.334251116492518e-06,0.938,2.546021175908796e-20,0.0064286695880026055,6.916617428991251e-09,1.3077848194786258e-09,3.629292204196849e-06,0.0,0.0,0.024117286125053684,0.0067856224190383915,0.0499988850852939,1.0828983855625468e-19,3.81947596393216e-32,0.0019943059002938872,6.652573139657147e-38,1.41665231037105e-21
1.3246734388794283e-07,0.0505958752244895,6.325417196430035e-07,1.4319715139178897e-06,1.198391061755801e-06,2.338037423431876e-42,3.3436083089705157e-06,0.938,2.5849368147398076e-20,0.006444521647909155,6.975004060859222e-09,1.3030041158123383e-09,3.626887151021166e-06,0.0,0.0,0.024101421226832925,0.0067776953999317555,0.04999888785816142,1.1059999984542911e-19,3.8939669945013464e-32,0.0019943016246113513,6.840264334134301e-38,1.4478440614753453e-21
1.3296396253878918e-07,0.0505958752244895,6.326385732116571e-07,1.4384890902004998e-06,1.1976032429005564e-06,2.390842100482781e-42,3.3529408826177115e-06,0.938,2.6242767466596395e-20,0.006460334384099172,7.033618523619048e-09,1.2982623866385873e-09,3.624488077867106e-06,0.0,0.0,0.024085595676658682,0.006769788039203211,0.049998890635989085,1.129492281892791e-19,3.9695941399612416e-32,0.001994297350640191,7.032423275403981e-38,1.479574578252365e-21
1.3346058118963553e-07,0.0505958752244895,6.327310655171046e-07,1.4450031294410648e-06,1.1968173773276327e-06,2.452510028942044e-42,3.362248888953985e-06,0.938,2.6640436244688156e-20,0.006476107956111709,7.092460419532116e-09,1.2935591737799342e-09,3.6220949603933337e-06,0.0,0.0,0.02406980931495263,0.0067619002571002096,0.04999889341875133,1.1533800521942734e-19,4.0463697585673695e-32,0.001994293078384223,7.229135219342958e-38,1.5118504589576127e-21
1.3395719984048188e-07,0.0505958752244895,6.328192525251289e-07,1.4515135965935625e-06,1.1960334571180582e-06,2.5110363058128652e-42,3.3715323796930534e-06,0.938,2.7042401030779974e-20,0.006491842522582782,7.151529350611618e-09,1.2888940260633489e-09,3.6197077743967797e-06,0.0,0.0,0.024054061983039082,0.006754031974321619,0.049998896206422797,1.1776681614146597e-19,4.1243062856309954e-32,0.0019942888078471276,7.430488854335412e-38,1.5446783455524274e-21
