Time (s),Volume (m^3),H_X(19),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),NO2(8),H2OX(9),NOX(10),OX(11),NX(12),OHX(13),NH3X(14),NH2X(15),NHX(16),N2OX(17),NO2X(18)
5.712365820549505e-10,0.05040494462592178,1.4699792666405064e-07,0.938,0.0,0.0,0.030435715551553343,0.009997844973464816,0.04999999379577791,1.2475504561635322e-48,1.3817618490878468e-35,0.0019993022824543135,1.5461832503329897e-49,1.232714362823708e-46,9.445034110986583e-10,7.771819191740546e-24,4.310244950662791e-06,7.201200139711439e-18,5.067838369887159e-09,5.562001105341614e-07,1.414885426118629e-07,2.8892530829659692e-11,2.5560341884035983e-54,8.706808044966534e-34
5.775467358103786e-10,0.05040494462592178,1.4861471036340754e-07,0.938,0.0,0.0,0.03043565894306675,0.009997821174670397,0.049999993732162885,1.3608707692641122e-48,1.481056594906722e-35,0.0019992949519552837,1.7576345365499303e-49,1.3489868616662197e-46,9.552671093685815e-10,8.239905215488125e-24,4.357848623353382e-06,7.482176535405469e-18,5.114605843195141e-09,5.619735554917787e-07,1.4304480223259463e-07,2.96869823884219e-11,2.877870830213495e-54,9.422355563686757e-34
5.838568895658067e-10,0.05040494462592178,1.502312769490458e-07,0.938,0.0,0.0,0.030435602343157626,0.00999779737602115,0.04999999366869859,1.4831578581073636e-48,1.5862981266815342e-35,0.001999287629375536,1.9952356020738364e-49,1.4747581199473082e-46,9.66040943039382e-10,8.730611367765254e-24,4.405452125881178e-06,7.771063770611514e-18,5.161092274572346e-09,5.677392708078429e-07,1.4460085900501084e-07,3.049464115130528e-11,3.23609438964653e-54,1.018769784868216e-33
5.901670433212348e-10,0.05040494462592178,1.518476247048736e-07,0.938,0.0,0.0,0.030435545751818865,0.00999777357751706,0.04999999360538608,1.615018712215294e-48,1.697772198911566e-35,0.0019992803147052293,2.2618833137577206e-49,1.610685169951995e-46,9.768249827687036e-10,9.244760549571184e-24,4.453055459091271e-06,8.068000120846592e-18,5.207295717635789e-09,5.734972677958341e-07,1.4615671138851105e-07,3.131557615421375e-11,3.6343575002771765e-54,1.100567156521826e-33
5.964771970766629e-10,0.05040494462592178,1.5346375193186158e-07,0.938,0.0,0.0,0.030435489169043373,0.009997749779158112,0.04999999354222639,1.7570946023994728e-48,1.8157749007685918e-35,0.001999273007934536,2.5607585265720914e-49,1.75746223909574e-46,9.876192980395668e-10,9.783195339503788e-24,4.500658623815408e-06,8.373124731565024e-18,5.2532142573392845e-09,5.792475577407442e-07,1.477123578570736e-07,3.214985532934787e-11,4.0766335164244034e-54,1.1879238271227183e-33
6.02787350832091e-10,0.05040494462592178,1.550796569481205e-07,0.938,0.0,0.0,0.030435432594823997,0.009997725980944294,0.04999999347922056,1.910062636197779e-48,1.9406129015539155e-35,0.0019992657090536453,2.8953503182063964e-49,1.9158223763316046e-46,9.984239571555776e-10,1.0346778173269965e-23,4.548261620871925e-06,8.686577606347712e-18,5.298846010108809e-09,5.849901518990553e-07,1.492677968993206e-07,3.299754550038856e-11,4.56724062835411e-54,1.281148817145313e-33
6.090975045875191e-10,0.05040494462592178,1.566953380889764e-07,0.938,0.0,0.0,0.030435376029153593,0.00999770218287559,0.0499999934163696,2.07463736640019e-48,2.0726036983615872e-35,0.001999258418052759,3.269481981649879e-49,2.0865391270179956e-46,1.0092390272363413e-09,1.0936391518575236e-23,4.595864451065713e-06,9.008499594968779e-18,5.344189123972607e-09,5.907250614987251e-07,1.5082302701858032e-07,3.3858712377866566e-11,5.110867496465098e-54,1.3805643918762114e-33
6.154076583429472e-10,0.05040494462592178,1.583107937070419e-07,0.938,0.0,0.0,0.03043531947202498,0.009997678384951988,0.04999999335367448,2.2515724538355823e-48,2.2120758658899225e-35,0.0019992511349220957,3.687338880110675e-49,2.270428256842288e-46,1.0200645742130794e-09,1.1552938045282928e-23,4.643467115188147e-06,9.339032381342276e-18,5.389241778685956e-09,5.964522977391696e-07,1.5237804673294727e-07,3.473342055471799e-11,5.712600448063021e-54,1.4865064461170714e-33
6.217178120983753e-10,0.05040494462592178,1.5992602217228568e-07,0.938,0.0,0.0,0.030435262923430986,0.00999765458717347,0.049999993291136184,2.441662385599182e-48,2.3593693083420753e-35,0.001999243859651888,4.153498273348696e-49,2.46834952537665e-46,1.0309006628244515e-09,1.219734079073542e-23,4.691069614017047e-06,9.6783184713516e-18,5.434002185850645e-09,6.021718717912518e-07,1.539328545753394e-07,3.5621733502026106e-11,6.377952324175662e-54,1.5993248933088494e-33
6.280279658538034e-10,0.05040494462592178,1.615410218720983e-07,0.938,0.0,0.0,0.03043520638336438,0.009997630789540024,0.04999999322875568,2.6457442499075908e-48,2.5148355133550936e-35,0.0019992365922323826,4.672961229348969e-49,2.6812085098227202e-46,1.0417473566125844e-09,1.2870543320131877e-23,4.738671948316625e-06,1.002650118056428e-17,5.478468589029127e-09,6.078837947972712e-07,1.5548744909355369e-07,3.652371356494941e-11,7.112893079961643e-54,1.7193840589209174e-33
6.343381196092315e-10,0.05040494462592178,1.6315579121135578e-07,0.938,0.0,0.0,0.03043514985181795,0.009997606992051636,0.049999993166533904,2.8646995687751907e-48,2.6788378078955946e-35,0.0019992293326538436,5.2511867402480815e-49,2.909958479481284e-46,1.0526047179193016e-09,1.3573509881859093e-23,4.786274118837446e-06,1.0383724621834891e-17,5.522639263853371e-09,6.135880778709551e-07,1.5704182885031819e-07,3.7439421958836214e-11,7.9238821807359e-54,1.84706307794273e-33
6.406482733646596e-10,0.05040494462592178,1.647703286124796e-07,0.938,0.0,0.0,0.030435093328784427,0.009997583194708292,0.049999993104471764,3.099456189712235e-48,2.851751616058921e-35,0.0019992220809065472,5.894128166545575e-49,3.1556023214618723e-46,1.0634728078825605e-09,1.4307225557674145e-23,4.833876126316379e-06,1.0750133692798851e-17,5.566512518128384e-09,6.192847320974533e-07,1.5859599242334264e-07,3.8368918765525776e-11,8.81790288454012e-54,1.9827562963098865e-33
6.469584271200877e-10,0.05040494462592178,1.6638463251549457e-07,0.938,0.0,0.0,0.03043503681425655,0.009997559397509978,0.04999999304257019,3.35099023765104e-48,3.0339647187073853e-35,0.0019992148369807846,6.608272138885545e-49,3.4191945181252963e-46,1.0743516864330932e-09,1.5072696407639893e-23,4.8814779714765556e-06,1.1125874063259769e-17,5.610086691930423e-09,6.24973768533334e-07,1.6014993840536583e-07,3.9312262929835825e-11,9.802498537534749e-54,2.12687367609078e-33
6.532685808755158e-10,0.05040494462592178,1.679987013780829e-07,0.938,0.0,0.0,0.030434980308227024,0.009997535600456676,0.049999992980830035,3.620328128312297e-48,3.225877514882e-35,0.0019992076008668626,7.4006800520821e-49,3.7018431767293745e-46,1.0852414122912495e-09,1.5870949609716453e-23,4.929079655027339e-06,1.1511092162473337e-17,5.6533601576998935e-09,6.306551982065826e-07,1.6170366540420106e-07,4.026951225623667e-11,1.0885810922089186e-53,2.2798412042543948e-33
6.595787346309439e-10,0.05040494462592178,1.6961253367563636e-07,0.938,0.0,0.0,0.030434923810688536,0.009997511803548376,0.04999999291925221,3.9085486442288853e-48,3.4279032849209063e-35,0.001999200372555103,8.279032291582681e-49,4.004712111724809e-46,1.0961420429640484e-09,1.6703033593914405e-23,4.976681177664275e-06,1.1905935166330415e-17,5.696331320328944e-09,6.363290321166024e-07,1.63257172042779e-07,4.124072340571169e-11,1.2076620747498798e-53,2.442101304834311e-33
6.65888888386372e-10,0.05040494462592178,1.7122612790130466e-07,0.938,0.0,0.0,0.030434867321633752,0.009997488006785063,0.04999999285783753,4.2167850746492975e-48,3.640468455216539e-35,0.00199919315203584,9.251675338216145e-49,4.329022980123978e-46,1.1070536347424267e-09,1.7570018170917524e-23,5.024282540069079e-06,1.2310550984442252e-17,5.738998617243725e-09,6.419952812342176e-07,1.648104569591877e-07,4.222595189280409e-11,1.3384390438135776e-53,2.614113254298606e-33
6.721990421418001e-10,0.05040494462592178,1.728394825660417e-07,0.938,0.0,0.0,0.030434810841055326,0.009997464210166722,0.04999999279658687,4.546227420547257e-48,3.864012864542434e-35,0.0019991859392994244,1.0327671902858704e-48,4.676057470340721e-46,1.1179762426986986e-09,1.847299465508559e-23,5.0718837429095755e-06,1.272508824713075e-17,5.781360518481387e-09,6.476539565016782e-07,1.6636351880671105e-07,4.322525208284992e-11,1.481930925717884e-53,2.796353599930013e-33
6.785091958972282e-10,0.05040494462592178,1.744525961986485e-07,0.938,0.0,0.0,0.030434754368945872,0.009997440413693336,0.04999999273550103,4.898124665968032e-48,4.098990031879522e-35,0.0019991787343362206,1.1516854248566496e-48,5.047159544873677e-46,1.1289099206842126e-09,1.941307598175013e-23,5.119484786839696e-06,1.3149696292326572e-17,5.823415526761743e-09,6.533050688326685e-07,1.679163562538637e-07,4.4238677189396824e-11,1.6392340847925057e-53,2.989316581015568e-33
6.848193496526563e-10,0.05040494462592178,1.7606546734581312e-07,0.938,0.0,0.0,0.030434697905298,0.009997416617364897,0.049999992674580794,5.273787116945494e-48,4.3458674256706107e-35,0.0019991715371366074,1.2829880863767647e-48,5.443737737179689e-46,1.139854721327211e-09,2.0391396818718535e-23,5.167085672499433e-06,1.3584525152378119e-17,5.8651621775536686e-09,6.589486291123148e-07,1.6946896798442434e-07,4.5266279271808764e-11,1.811527338285067e-53,3.193514552639911e-33
6.911295034080844e-10,0.05040494462592178,1.7767809457214832e-07,0.938,0.0,0.0,0.030434641450104293,0.009997392821181388,0.049999992613826955,5.674588809227022e-48,4.605126734430812e-35,0.0019991643476909796,1.4278296656281484e-48,5.867267503056997e-46,1.1508106960308964e-09,2.1409113671904676e-23,5.214686400514824e-06,1.4029725540774267e-17,5.906599039136196e-09,6.645846481971996e-07,1.7102135269746634e-07,4.6308109233056e-11,2.0000772359048176e-53,3.409478411871495e-33
6.974396571635125e-10,0.05040494462592178,1.7929047646022542e-07,0.938,0.0,0.0,0.03043458500335731,0.009997369025142793,0.049999992553240294,6.101969986045987e-48,4.87726413864057e-35,0.0019991571659897438,1.5874596844231877e-48,6.319293626830606e-46,1.1617778949716944e-09,2.2467404985006545e-23,5.262286971497928e-06,1.4485448838783847e-17,5.9477247126543625e-09,6.702131369153735e-07,1.725735091073857e-07,4.7364216817690204e-11,2.206243610396658e-53,3.63775802612618e-33
7.037498109189406e-10,0.05040494462592178,1.8090261161060652e-07,0.938,0.0,0.0,0.030434528565049596,0.0099973452292491,0.049999992492821534,6.557439647183732e-48,5.162790583847057e-35,0.0019991499920233215,1.7632294726343955e-48,6.801432682604261e-46,1.1727563670977216e-09,2.35674712331545e-23,5.309887386046801e-06,1.495184708201483e-17,5.9885378321697784e-09,6.758341060663734e-07,1.7412543594392692e-07,4.8434650610004456e-11,2.4314854224574066e-53,3.878922663488038e-33
7.100599646743687e-10,0.05040494462592178,1.8251449864187243e-07,0.938,0.0,0.0,0.030434472135173675,0.009997321433500295,0.04999999243257143,7.042578170564593e-48,5.462232054898713e-35,0.0019991428257821508,1.956599352066159e-48,7.315375550814862e-46,1.1837461601274491e-09,2.4710535010455975e-23,5.3574876447454775e-06,1.5429072946896263e-17,6.02903706470595e-09,6.814475664212391e-07,1.7567713195220624e-07,4.9519458032377514e-11,2.677366904424662e-53,4.1335614247627144e-33
7.163701184297968e-10,0.05040494462592178,1.8412613619064915e-07,0.938,0.0,0.0,0.03043441571372203,0.009997297637896363,0.04999999237249067,7.559040007628863e-48,5.77612985123682e-35,0.0019991356672566804,2.1691462467389442e-48,7.86288999029607e-46,1.1947473205485724e-09,2.5897841111365692e-23,5.405087748163963e-06,1.591727973708594e-17,6.069221110288372e-09,6.870535287225352e-07,1.772285958927325e-07,5.061868534380202e-11,2.945564005899382e-53,4.4022836770343197e-33
7.22680272185225e-10,0.05040494462592178,1.8573752291163038e-07,0.938,0.0,0.0,0.030434359300687146,0.009997273842437291,0.049999992312579955,8.108556453729228e-48,6.10504086316712e-35,0.001999128516437378,2.4025717398344707e-48,8.445823266028179e-46,1.2057598936170736e-09,2.7130656605812935e-23,5.452687696858209e-06,1.6416621369806797e-17,6.109088701979396e-09,6.926520036843731e-07,1.7877982654142539e-07,5.173237763859626e-11,3.237871169683112e-53,4.685719488492645e-33
7.289904259406531e-10,0.05040494462592178,1.873486574775978e-07,0.938,0.0,0.0,0.03043430289606148,0.009997250047123062,0.04999999225283996,8.692938494796608e-48,6.449537849033666e-35,0.0019991213733147194,2.6587105982404548e-48,9.066104832721105e-46,1.2167839233564873e-09,2.8410270908020443e-23,5.500287491370107e-06,1.6927252362115227e-17,6.148638605907878e-09,6.982430019924365e-07,1.80330822689632e-07,5.286057884529876e-11,3.55620844400985e-53,4.984520064293488e-33
7.353005796960812e-10,0.05040494462592178,1.889595385794383e-07,0.938,0.0,0.0,0.030434246499837458,0.009997226251953664,0.04999999219327135,9.314079731521134e-48,6.810209713216317e-35,0.0019991142378792,2.9395397863346325e-48,9.725749074346684e-46,1.2278194525573608e-09,2.973799583895224e-23,5.547887132227479e-06,1.74493278171042e-17,6.1878696212936534e-09,7.038265343040076e-07,1.8188158314414e-07,5.400333172574537e-11,3.9026289290810445e-53,5.29935818321093e-33
7.416107334515093e-10,0.05040494462592178,1.9057016492615875e-07,0.938,0.0,0.0,0.03043419011200749,0.009997202456929083,0.04999999213387477,9.973959382293221e-48,7.187661784872408e-35,0.001999107110121327,3.2471879913593424e-48,1.042685809970526e-45,1.2388665227769143e-09,3.1115165682330765e-23,5.595486619944066e-06,1.7983003410044368e-17,6.226780580466835e-09,7.094026112479971e-07,1.8343210672718918e-07,5.516067787432816e-11,4.279326592025693e-53,5.6309286348368225e-33
7.479208872069374e-10,0.05040494462592178,1.9218053524489724e-07,0.938,0.0,0.0,0.030434133732563966,0.009997178662049305,0.04999999207465083,1.067464536614875e-47,7.582516097342609e-35,0.00199909999003162,3.5839456834606195e-48,1.1171624594079872e-45,1.2499251743388936e-09,3.2543137234166584e-23,5.643085955019533e-06,1.8528435374466214e-17,6.265370348881936e-09,7.149712434249754e-07,1.8498239227647995e-07,5.633265771743546e-11,4.688644459480346e-53,5.9799486570790844e-33
7.542310409623655e-10,0.05040494462592178,1.9379064828093228e-07,0.938,0.0,0.0,0.030434077361499258,0.009997154867314315,0.049999992015600146,1.141829746696055e-47,7.995411668140053e-35,0.0019990928776006155,3.952275734198563e-48,1.1962334726999297e-45,1.2609954463336188e-09,3.4023289845746693e-23,5.69068513793945e-06,1.9085780488186335e-17,6.303637825126887e-09,7.205324414072056e-07,1.8653243864518033e-07,5.751931051307247e-11,5.133083178150483e-53,6.347158373707154e-33
7.605411947177936e-10,0.05040494462592178,1.9540050279768852e-07,0.938,0.0,0.0,0.030434020998805707,0.0099971310727241,0.04999999195672329,1.220717058011639e-47,8.427004779441359e-35,0.0019990857728188626,4.3548246180776435e-48,1.2801371116098663e-45,1.2720773766182304e-09,3.5557025460031013e-23,5.738284169175303e-06,1.9655196059280973e-17,6.341581940926903e-09,7.260862157386792e-07,1.8808224470192984e-07,5.872067435066172e-11,5.615309983589771e-53,6.73332123168975e-33
7.668513484732217e-10,0.05040494462592178,1.970100975767405e-07,0.938,0.0,0.0,0.03043396464447564,0.009997107278278647,0.049999991898020846,1.3043618042921032e-47,8.877969258997444e-35,0.001999078675676925,4.7944342223976295e-48,1.369121584703348e-45,1.283171001817124e-09,3.714576864140899e-23,5.785883049184497e-06,2.0236839912009856e-17,6.379201661143296e-09,7.316325769351541e-07,1.8963180933084102e-07,5.993678615102259e-11,6.138168092240853e-53,7.139224438067064e-33
7.731615022286498e-10,0.05040494462592178,1.9861943141781267e-07,0.938,0.0,0.0,0.030433908298501348,0.00999708348397794,0.04999999183949336,1.393009504995678e-47,9.348996761381472e-35,0.001999071586165379,5.2741542914869264e-48,1.4634453549369588e-45,1.2942763573225798e-09,3.8790966598771765e-23,5.833481778410351e-06,2.083087037269363e-17,6.41649598376718e-09,7.371715354841937e-07,1.9118113143149946e-07,6.116768166652908e-11,6.704686496342487e-53,7.565679396096782e-33
7.794716559840779e-10,0.05040494462592178,2.0022850313877762e-07,0.938,0.0,0.0,0.03043385196087512,0.009997059689821966,0.049999991781141354,1.4869162154633517e-47,9.84079704949077e-35,0.001999064504274816,5.797255532148716e-48,1.5633774528337985e-45,1.3053934772955838e-09,4.0494089201858405e-23,5.881080357282105e-06,2.1437446255547683e-17,6.453463939908143e-09,7.427031018452092e-07,1.9273020991896018e-07,6.241339548144541e-11,7.318090207819543e-53,8.013522140410686e-33
7.85781809739506e-10,0.05040494462592178,2.0183731157565074e-07,0.938,0.0,0.0,0.0304337956315892,0.009997035895810712,0.04999999172296537,1.5863488858154908e-47,1.0354098276218982e-34,0.0019990574299958413,6.367243407927743e-48,1.6691977952309535e-45,1.316522394666837e-09,4.225662899083764e-23,5.928678786214933e-06,2.2056726848475907e-17,6.4901045937778994e-09,7.482272864495034e-07,1.9427904372374305e-07,6.367396101243776e-11,7.981810976005549e-53,8.483613770916156e-33
7.920919634949341e-10,0.05040494462592178,2.0344585558258273e-07,0.938,0.0,0.0,0.030433739310635834,0.009997012101944163,0.049999991664965875,1.6915857287123138e-47,1.0889647266214356e-34,0.0019990503633190724,6.987872650591056e-48,1.7811975095810247e-45,1.327663141137953e-09,4.408010117908961e-23,5.976277065609954e-06,2.2688871898827145e-17,6.526417042668936e-09,7.537440997003158e-07,1.9582763179182473e-07,6.49494105092624e-11,8.69949844435033e-53,8.976840885174752e-33
7.984021172503622e-10,0.05040494462592178,2.0505413403184898e-07,0.938,0.0,0.0,0.030433682998007233,0.009996988308222302,0.04999999160714338,1.8029165960999367e-47,1.1448209797639508e-34,0.001999043304235142,7.663162518007101e-48,1.899679263786338e-45,1.3388157471828485e-09,4.59660436491557e-23,6.023875195854231e-06,2.3334041599117732e-17,6.562400416928191e-09,7.592535519728714e-07,1.9737597308462911e-07,6.62397750556283e-11,9.475031796803227e-53,9.494116008987973e-33
8.047122710057903e-10,0.05040494462592178,2.0666214581383664e-07,0.938,0.0,0.0,0.030433626693695575,0.00999696451464512,0.049999991549498315,1.920643365063151e-47,1.203057088384776e-34,0.0019990362527346956,8.397412828405913e-48,2.0249576015409896e-45,1.3499802420493126e-09,4.791601694182717e-23,6.071473177320801e-06,2.399239657272308e-17,6.598053879925787e-09,7.647556536144305e-07,1.9892406657901512e-07,6.754508457023374e-11,1.031253193422717e-52,1.0036378024918526e-32
8.110224247612184e-10,0.05040494462592178,2.082698898370287e-07,0.938,0.0,0.0,0.030433570397693042,0.0099969407212126,0.049999991492031146,2.04508033290551e-47,1.2637535054890705e-34,0.001999029208808394,9.195220801808525e-48,2.1573592831523727e-45,1.3611566537607695e-09,4.993160423834672e-23,6.119071010368682e-06,2.4664097859541595e-17,6.633376628018846e-09,7.7025041494434e-07,2.004719112672622e-07,6.886536780797605e-11,1.1216374127416508e-52,1.0604592598473831e-32
8.173325785166465e-10,0.05040494462592178,2.0987736502798549e-07,0.938,0.0,0.0,0.030433514109991778,0.00999691692792473,0.04999999143474229,2.1765546215766093e-47,1.3269926638771374e-34,0.001999022172446909,1.0061498740222395e-47,2.2972236318103198e-45,1.3723450091182178e-09,5.201441133570046e-23,6.166668695342891e-06,2.53493069016339e-17,6.668367890510426e-09,7.757378462540881e-07,2.0201950615705382e-07,7.020065236133322e-11,1.2191201198939596e-52,1.1199752601677063e-32
8.236427322720746e-10,0.05040494462592178,2.1148457033132355e-07,0.938,0.0,0.0,0.030433457830583897,0.009996893134781496,0.049999991377632155,2.3154065915658057e-47,1.3928590042357139e-34,0.001999015143640928,1.1001492579013929e-47,2.44490288526847e-45,1.3835453337023578e-09,5.416606661498066e-23,6.214266232574471e-06,2.604818552884066e-17,6.7030269296035955e-09,7.812179578073591e-07,2.0356685027145833e-07,7.155096466191631e-11,1.324193729757524e-52,1.1822878533749932e-32
8.299528860275027e-10,0.05040494462592178,2.1309150470969192e-07,0.938,0.0,0.0,0.030433401559461504,0.009996869341782882,0.04999999132070116,2.461990265380795e-47,1.461439003186616e-34,0.0019990081223811513,1.2020801342689295e-47,2.600762552898905e-45,1.3947576518758973e-09,5.638822100280281e-23,6.261863622380503e-06,2.676089594438199e-17,6.737353040350679e-09,7.866907598400928e-07,2.0511394264890786e-07,7.291632998219171e-11,1.4373802189132247e-52,1.2475018938630304e-32
8.362630397829308e-10,0.05040494462592178,2.146981671437457e-07,0.938,0.0,0.0,0.030433345296616683,0.009996845548928877,0.04999999126394964,2.6166737607287483e-47,1.5328212012841195e-34,0.0019990011086582936,1.3125397539135758e-47,2.7651817780775665e-45,1.405981986786041e-09,5.86825479257644e-23,6.309460865064142e-06,2.7487600710441686e-17,6.7713455505977174e-09,7.921562625605428e-07,2.06660782343175e-07,7.429677243737235e-11,1.5592326111702919e-52,1.3157250819047146e-32
8.425731935383589e-10,0.05040494462592178,2.163045566321169e-07,0.938,0.0,0.0,0.03043328904204149,0.009996821756219463,0.049999991207377976,2.7798397335167826e-47,1.6070962309524191e-34,0.001998994102463082,1.43216485272002e-47,2.938553705854372e-45,1.4172183603671527e-09,6.105074325793492e-23,6.357057960914635e-06,2.822846273373933e-17,6.805003820924172e-09,7.976144761493385e-07,2.0820736842334738e-07,7.56923149874761e-11,1.690336529311967e-52,1.3870680046874676e-32
8.48883347293787e-10,0.05040494462592178,2.1791067219138302e-07,0.938,0.0,0.0,0.030433232795727953,0.009996797963654632,0.04999999115098649,2.951885830787718e-47,1.6843568443545136e-34,0.0019989871037862563,1.5616338893310877e-47,3.1212858558584056e-45,1.4284667933435998e-09,6.349452526137114e-23,6.404654910207349e-06,2.8983645251093355e-17,6.838327244577891e-09,8.030654107595497e-07,2.0975369997379927e-07,7.71029794395509e-11,1.8313118028004473e-52,1.461644176948723e-32
8.551935010492151e-10,0.05040494462592178,2.1951651285603288e-07,0.938,0.0,0.0,0.030433176557668095,0.009996774171234363,0.049999991094775514,3.13322515370608e-47,1.7646979411838571e-34,0.0019989801126185707,1.7016693873676002e-47,3.313800500384959e-45,1.4397273052327707e-09,6.601563451965345e-23,6.4522517132038085e-06,2.9753311814978376e-17,6.871315247405398e-09,8.085090765167506e-07,2.1129977609416246e-07,7.85287864500649e-11,1.9828141348704545e-52,1.5395700811836328e-32
8.615036548046432e-10,0.05040494462592178,2.211220776784299e-07,0.938,0.0,0.0,0.030433120327853894,0.00999675037895865,0.04999999103874534,3.3242867307083396e-47,1.848216596370108e-34,0.0019989731289507934,1.853040385942106e-47,3.516535047607642e-45,1.4509999143482683e-09,6.861583386444373e-23,6.49984837015172e-06,3.053762627907946e-17,6.903967287777508e-09,8.13945483519088e-07,2.1284559589929346e-07,7.996975552746056e-11,2.145536843554461e-52,1.6209652073971537e-32
8.678138085600713e-10,0.05040494462592178,2.227273657287727e-07,0.938,0.0,0.0,0.03043306410627733,0.009996726586827471,0.04999999098289627,3.525516000930343e-47,1.9350120876903032e-34,0.0019989661527737047,2.016565002285946e-47,3.729942429855204e-45,1.4622846378032757e-09,7.129690829506744e-23,6.547444881285009e-06,3.1336752783847007e-17,6.93628285651035e-09,8.193746418373508e-07,2.1439115851923953e-07,8.142590503487164e-11,2.320212663547196e-52,1.7059520923726986e-32
8.741239623154994e-10,0.05040494462592178,2.243323760950536e-07,0.938,0.0,0.0,0.030433007892930346,0.00999670279484082,0.04999999092722856,3.7373753080237916e-47,2.02518592327681e-34,0.001998959184078099,2.1931131103918767e-47,3.954491496889155e-45,1.4735814915140896e-09,7.406066489112623e-23,6.595041246823863e-06,3.215085574205474e-17,6.96826147678178e-09,8.247965615150401e-07,2.1593646309920232e-07,8.289725219300142e-11,2.5076156094575858e-52,1.7946563584296007e-32
8.804341160709275e-10,0.05040494462592178,2.2593710788301412e-07,0.938,0.0,0.0,0.03043295168780487,0.009996679002998679,0.04999999087174247,3.96034440447252e-47,2.1188418690133994e-34,0.0019989522228547837,2.3836091396570463e-47,4.1906674141146744e-45,1.4848904902038286e-09,7.690893271815032e-23,6.6426374669747536e-06,3.298009982436429e-17,6.999902704043282e-09,8.302112525684425e-07,2.1748150879949918e-07,8.438381308316096e-11,2.7085629214500795e-52,1.8872067516417088e-32
8.867442698263556e-10,0.05040494462592178,2.275415602160986e-07,0.938,0.0,0.0,0.030432895490892793,0.009996655211301032,0.04999999081643822,4.194920966518125e-47,2.216085975810795e-34,0.0019989452690945793,2.5890349975940244e-47,4.4389720656538314e-45,1.4962116474063068e-09,7.984356272630357e-23,6.690233541930492e-06,3.3824649944899213e-17,7.031206125927328e-09,8.356187249867052e-07,2.1902629479552297e-07,8.588560265046628e-11,2.9239170775050436e-52,1.9837351794895435e-32
8.930544235817837e-10,0.05040494462592178,2.2914573223540466e-07,0.938,0.0,0.0,0.030432839302186012,0.00999663141974787,0.04999999076131604,4.441621119803279e-47,2.31702660675309e-34,0.0019989383227883187,2.8104331207597655e-47,4.69992446220652e-45,1.5075449754700705e-09,8.286642764215692e-23,6.737829471870267e-06,3.46846712468315e-17,7.0621713621503045e-09,8.410189887319119e-07,2.2057082027769896e-07,8.740263470719283e-11,3.154587867717811e-52,2.084376747918548e-32
8.993645773372118e-10,0.05040494462592178,2.30749623099632e-07,0.938,0.0,0.0,0.030432783121676375,0.009996607628339179,0.04999999070637612,4.700979975839829e-47,2.4217744641064215e-34,0.0019989313839268497,3.0489096581338956e-47,4.974061153621064e-45,1.5188904855626058e-09,8.597942185354905e-23,6.7854252569596794e-06,3.556032908798375e-17,7.092798064411e-09,8.464120537391613e-07,2.2211508445144023e-07,8.893492193628598e-11,3.4015345600951894e-52,2.1892697977761218e-32
9.056747310926399e-10,0.05040494462592178,2.3235323198502804e-07,0.938,0.0,0.0,0.030432726949355723,0.009996583837074942,0.04999999065161865,4.973552179407394e-47,2.5304426161813382e-34,0.001998924452501032,3.3056377912596235e-47,5.2619366460929246e-45,1.5302481876747049e-09,8.918446128755652e-23,6.833020897350803e-06,3.6451789026449825e-17,7.12308591628472e-09,8.517979299166465e-07,2.2365908653710123e-07,9.048247589502572e-11,3.66576814015966e-52,2.298555940600292e-32
9.11984884848068e-10,0.05040494462592178,2.3395655808533205e-07,0.938,0.0,0.0,0.030432670785215877,0.009996560045955147,0.04999999059704379,5.259912466986941e-47,2.6431465240402965e-34,0.001998917528501738,3.5818611955414474e-47,5.56412382390646e-45,1.5416180906249923e-09,9.248348328159882e-23,6.880616393182216e-06,3.735921680623701e-17,7.1530346331130365e-09,8.571766271457373e-07,2.252028257699286e-07,9.204530701884499e-11,3.9483536114333924e-52,2.4123800937330508e-32
9.182950386034962e-10,0.05040494462592178,2.3555960061171576e-07,0.938,0.0,0.0,0.03043261462924863,0.00999653625497978,0.04999999054265168,5.56065623633227e-47,2.760004068041794e-34,0.0019989106119198538,3.878897647173532e-47,5.881214375631284e-45,1.5530002020646132e-09,9.587844644770642e-23,6.928211744579064e-06,3.828277834293285e-17,7.182643961889276e-09,8.625481552810636e-07,2.267463014000107e-07,9.362342462529915e-11,4.250412396928161e-52,2.5308905147316086e-32
9.246051923589243e-10,0.05040494462592178,2.37162358792723e-07,0.938,0.0,0.0,0.030432558481445753,0.009996512464148828,0.04999999048844247,5.876400127281049e-47,2.8811355742126523e-34,0.0019989037027462785,4.1981427802527883e-47,6.213819224681298e-45,1.5643945284820797e-09,9.937133052998376e-23,6.9758069516531044e-06,3.9222639709399357e-17,7.211913681139716e-09,8.679125241506e-07,2.2828951269222475e-07,9.521683691818568e-11,4.5731248237679344e-52,2.65423883505104e-32
